2.232902E-04,5.377653E-02
8.339762E-03,9.412980E-02
4.910674E-04,4.796698E-02
3.266288E-03,5.940501E-02
1.684074E-03,5.075965E-02
6.410545E-03,7.946526E-02
2.446948E-04,5.247424E-02
5.469213E-04,4.855269E-02
1.158318E-02,1.245206E-01
9.790881E-02,2.100000E+01
2.597580E-02,3.561732E-01
1.336100E-04,5.121838E-02
6.628657E-03,8.099020E-02
1.282346E-03,4.913307E-02
7.420535E-03,8.694560E-02
2.058235E-02,2.683127E-01
3.521051E-04,4.921358E-02
2.986910E-04,5.180996E-02
6.139533E-03,7.749800E-02
3.871116E-02,7.424658E-01
1.081241E-03,4.810172E-02
5.210165E-04,4.804938E-02
1.936264E-02,2.496680E-01
4.120597E-04,4.763132E-02
3.485429E-04,4.951745E-02
1.634629E-04,5.197224E-02
8.668089E-02,2.100000E+01
5.964512E-02,3.563118E+00
1.262997E-03,4.866203E-02
1.891158E-04,5.298200E-02
3.880594E-04,5.001733E-02
1.776519E-03,5.136148E-02
1.418982E-02,1.565819E-01
8.411160E-04,4.740329E-02
2.511045E-04,5.353448E-02
1.321149E-02,1.431642E-01
5.340557E-02,2.094626E+00
1.706358E-03,5.102528E-02
1.184036E-04,4.918477E-02
1.023367E-04,4.910261E-02
1.001916E-02,1.088675E-01
1.137619E-03,4.811657E-02
6.765713E-03,8.190459E-02
3.723030E-03,6.212126E-02
1.310575E-02,1.419881E-01
6.327639E-02,5.017399E+00
4.443129E-03,6.654468E-02
1.384438E-03,4.929413E-02
1.220654E-04,5.011208E-02
3.488635E-03,6.060222E-02
4.347669E-02,1.012857E+00
2.581369E-02,3.528977E-01
1.748241E-02,2.093289E-01
1.989762E-04,5.287217E-02
3.888048E-03,6.316681E-02
4.645184E-02,1.242188E+00
2.736700E-03,5.639720E-02
1.542691E-02,1.738890E-01
4.761799E-02,1.351460E+00
2.327613E-03,5.405648E-02
2.526954E-04,5.282899E-02
7.393849E-02,1.670368E+01
5.510260E-03,7.330347E-02
1.440332E-03,4.954174E-02
1.688025E-04,5.277647E-02
4.037786E-02,8.253383E-01
7.279129E-03,8.577056E-02
4.500159E-03,6.668551E-02
1.383588E-03,4.928070E-02
4.027351E-02,8.203069E-01
4.548741E-03,6.706643E-02
4.335949E-02,1.004290E+00
3.275626E-02,5.188302E-01
4.765514E-03,6.841962E-02
1.348877E-04,5.063136E-02
1.264463E-02,1.363218E-01
1.228740E-04,4.980022E-02
3.013954E-02,4.476704E-01
3.674322E-03,6.178522E-02
2.314905E-02,3.066669E-01
2.425462E-02,3.253147E-01
1.116183E-02,1.199660E-01
5.638676E-04,4.762160E-02
5.305488E-04,4.799740E-02
1.433472E-04,5.128595E-02
3.337247E-02,5.381028E-01
4.638672E-02,1.237263E+00
1.434158E-02,1.580090E-01
7.867482E-03,9.026268E-02
6.685423E-03,8.140911E-02
7.251859E-03,8.549000E-02
