4.004819E-04,2.590835E-04
5.866321E-02,3.241632E-02
2.117182E-02,1.334558E-03
1.793613E-02,1.065379E-03
1.270768E-03,2.937446E-04
5.101432E-03,4.219324E-04
1.917458E-04,2.480995E-04
6.165036E-02,4.576427E-02
3.584984E-02,3.926601E-03
1.315549E-03,2.953853E-04
3.306630E-03,3.619155E-04
2.991382E-02,2.497158E-03
5.471664E-04,2.657819E-04
5.433345E-04,2.656020E-04
2.073851E-04,2.489898E-04
1.477723E-03,3.010613E-04
7.088702E-03,4.929741E-04
3.375024E-03,3.641794E-04
4.190878E-03,3.912024E-04
4.707389E-03,4.084266E-04
1.349890E-03,2.965726E-04
2.722619E-03,3.427659E-04
3.296456E-04,2.556143E-04
3.094911E-04,2.546224E-04
6.535281E-02,7.246648E-02
3.943043E-04,2.588023E-04
1.211707E-03,2.916374E-04
3.590580E-02,3.939483E-03
2.094254E-03,3.220127E-04
2.056600E-04,2.489046E-04
1.966514E-03,3.177905E-04
4.685817E-02,9.908617E-03
6.569830E-02,7.593878E-02
1.483603E-04,2.453629E-04
5.271176E-02,1.731173E-02
1.917474E-03,3.160572E-04
2.238815E-02,1.453508E-03
5.153653E-04,2.643828E-04
3.895084E-04,2.586122E-04
2.304891E-02,1.522696E-03
7.845969E-04,2.756003E-04
4.217774E-03,3.919880E-04
1.342261E-02,7.785170E-04
7.646580E-03,5.140924E-04
2.452626E-04,2.511447E-04
5.599237E-04,2.663354E-04
5.870478E-02,3.257065E-02
1.895799E-02,1.143727E-03
2.414278E-03,3.326926E-04
3.584639E-04,2.571033E-04
2.154221E-03,3.239925E-04
1.532457E-02,8.885941E-04
9.094266E-02,4.600319E+00
4.413551E-02,7.777571E-03
2.989582E-04,2.541143E-04
2.021075E-03,3.195627E-04
5.342121E-03,4.301684E-04
1.338713E-02,7.763663E-04
1.293132E-04,2.440377E-04
3.382182E-02,3.354240E-03
2.988390E-02,2.493002E-03
1.194700E-02,7.016428E-04
1.828888E-03,3.131247E-04
8.536353E-03,5.493849E-04
9.567620E-03,5.923263E-04
6.653901E-03,4.769277E-04
4.579429E-02,9.011559E-03
6.092979E-03,4.565855E-04
1.280533E-04,2.440055E-04
4.320991E-02,7.188196E-03
1.292128E-02,7.514933E-04
8.120049E-04,2.766695E-04
1.073328E-02,6.439942E-04
1.743701E-04,2.470200E-04
1.844651E-03,3.136524E-04
1.220422E-03,2.919451E-04
3.572218E-02,3.886310E-03
3.417567E-03,3.656035E-04
4.278338E-04,2.603983E-04
5.625708E-02,2.496209E-02
4.247297E-04,2.602946E-04
1.203208E-04,2.434093E-04
1.814896E-03,3.126277E-04
6.418668E-03,4.683108E-04
5.916533E-04,2.676891E-04
6.845146E-03,4.839488E-04
2.896511E-03,3.484386E-04
2.149242E-04,2.494695E-04
1.281918E-04,2.440184E-04
2.034944E-02,1.260063E-03
2.477241E-03,3.346840E-04
8.201086E-04,2.769975E-04
2.596776E-02,1.874749E-03
