5.590365E-04,1.343236E-02,1.992786E-02
8.629347E-03,3.375426E-02,5.007189E-02
4.568559E-03,2.362609E-02,3.504782E-02
4.730082E-03,9.990000E+02,3.561184E-02
1.285945E-03,1.569902E-02,2.328900E-02
5.252864E-04,1.330582E-02,1.973941E-02
1.053489E-03,1.502879E-02,2.229681E-02
2.366245E-04,1.207585E-02,1.791491E-02
5.681553E-03,2.624853E-02,3.894029E-02
2.356191E-04,1.201467E-02,1.782478E-02
1.488487E-04,1.160784E-02,1.722199E-02
1.685432E-03,1.676168E-02,2.486598E-02
4.528796E-02,5.609809E-01,8.321588E-01
5.179063E-02,9.990000E+02,1.504258E+00
9.128595E-03,3.512993E-02,5.211686E-02
3.575317E-02,2.544857E-01,3.775154E-01
1.955741E-04,1.188191E-02,1.762729E-02
4.257130E-02,4.432278E-01,6.574597E-01
9.466531E-03,3.608640E-02,5.353552E-02
4.487177E-03,2.344089E-02,3.477601E-02
3.741524E-04,1.270689E-02,1.885109E-02
4.304199E-04,1.294198E-02,1.919953E-02
5.328420E-03,2.542187E-02,3.771442E-02
2.023303E-02,8.019786E-02,1.189709E-01
1.442972E-04,1.158886E-02,1.719402E-02
2.194715E-02,9.056887E-02,1.343640E-01
1.233167E-04,1.136981E-02,1.686796E-02
2.519357E-03,1.882742E-02,2.793174E-02
9.582415E-04,1.475309E-02,2.188649E-02
1.762478E-03,1.696393E-02,2.516671E-02
3.433935E-02,2.277436E-01,3.378465E-01
2.217232E-04,1.199761E-02,1.779954E-02
1.357782E-04,1.154192E-02,1.712265E-02
1.717167E-04,1.166348E-02,1.730381E-02
6.402075E-04,1.370039E-02,2.032652E-02
1.698649E-04,1.171890E-02,1.738694E-02
1.265350E-03,1.564478E-02,2.320955E-02
2.956137E-03,1.986777E-02,2.947475E-02
3.856677E-03,2.196888E-02,3.259144E-02
1.200753E-03,1.545804E-02,2.293160E-02
1.505658E-03,1.629741E-02,2.417698E-02
7.924160E-02,2.100000E+01,2.100000E+01
6.146006E-02,2.794257E+00,4.145080E+00
1.582885E-03,1.650502E-02,2.448563E-02
1.054316E-03,1.503480E-02,2.230463E-02
2.873199E-03,1.967939E-02,2.919336E-02
2.657741E-02,1.269892E-01,1.883841E-01
2.234869E-04,1.201479E-02,1.782395E-02
5.177182E-04,1.328582E-02,1.970899E-02
4.651414E-03,2.381997E-02,3.533611E-02
2.293753E-04,1.203084E-02,1.784826E-02
1.063752E-03,1.506490E-02,2.234891E-02
1.463083E-03,1.619183E-02,2.402096E-02
3.556564E-02,2.505652E-01,3.716996E-01
2.160768E-03,1.797293E-02,2.666391E-02
1.399947E-04,1.151398E-02,1.708167E-02
3.521701E-04,1.259661E-02,1.868742E-02
1.753705E-04,1.170971E-02,1.737205E-02
7.766899E-02,2.100000E+01,2.100000E+01
1.395941E-04,1.151137E-02,1.707755E-02
3.681104E-03,2.156787E-02,3.199908E-02
4.248157E-04,1.290897E-02,1.915203E-02
2.344790E-03,1.841047E-02,2.731192E-02
8.457831E-04,1.439313E-02,2.135257E-02
1.198400E-04,1.139765E-02,1.690919E-02
5.529634E-02,1.431136E+00,2.123008E+00
8.661204E-03,3.385073E-02,5.021583E-02
9.485887E-03,3.615130E-02,5.362915E-02
4.059376E-04,1.282801E-02,1.903085E-02
1.759346E-02,6.624819E-02,9.827586E-02
2.789769E-03,1.947185E-02,2.888598E-02
7.430740E-03,3.059467E-02,4.538467E-02
1.009734E-02,3.792465E-02,5.625952E-02
5.560357E-04,1.344901E-02,1.995086E-02
3.339673E-02,2.122598E-01,3.148876E-01
4.388231E-03,9.990000E+02,3.442195E-02
7.168178E-03,2.990970E-02,4.437252E-02
3.029991E-04,1.239393E-02,1.838691E-02
1.021046E-03,1.495397E-02,2.218496E-02
1.393684E-04,1.157741E-02,1.717562E-02
1.694361E-04,1.172515E-02,1.739472E-02
2.848724E-04,1.228643E-02,1.822700E-02
8.511941E-03,3.344972E-02,4.962500E-02
2.742316E-03,1.936938E-02,2.873276E-02
1.705339E-02,6.369684E-02,9.449402E-02
6.647025E-03,2.858891E-02,4.240977E-02
1.036902E-04,1.135952E-02,1.685299E-02
6.596289E-04,1.378297E-02,2.044660E-02
1.593008E-04,1.160413E-02,1.721464E-02
3.318644E-02,2.079996E-01,3.085640E-01
4.172251E-03,2.269173E-02,3.366318E-02
7.742794E-03,3.139568E-02,4.657588E-02
3.334520E-03,2.074713E-02,3.077774E-02
3.129182E-02,1.800596E-01,2.671086E-01
8.741911E-04,1.448481E-02,2.148870E-02
1.417603E-02,5.158397E-02,7.652388E-02
3.000156E-03,1.997225E-02,2.962790E-02
8.111252E-04,1.428231E-02,2.118758E-02
9.809422E-03,3.710924E-02,5.505296E-02
2.461547E-04,9.990000E+02,1.795891E-02
6.289995E-02,3.301604E+00,4.897503E+00
4.472370E-02,5.317982E-01,7.889408E-01
6.631326E-03,2.856587E-02,4.237498E-02
1.468380E-02,5.354669E-02,7.943853E-02
2.770325E-03,1.943500E-02,2.883323E-02
3.335896E-03,2.075786E-02,3.079298E-02
4.261151E-02,4.429193E-01,6.570474E-01
6.880637E-04,1.385912E-02,2.055966E-02
1.211463E-03,1.549775E-02,2.299094E-02
2.074518E-02,8.313982E-02,1.233383E-01
1.240945E-03,1.557400E-02,2.310358E-02
4.102720E-03,2.253392E-02,3.342889E-02
2.770646E-02,1.377480E-01,2.043563E-01
5.417446E-03,2.563025E-02,3.802300E-02
1.161136E-02,4.260435E-02,6.319980E-02
6.172807E-03,2.744461E-02,4.071368E-02
8.915886E-02,2.100000E+01,2.100000E+01
1.481517E-04,1.153826E-02,1.711790E-02
3.502749E-02,2.404676E-01,3.567198E-01
2.006816E-02,7.918327E-02,1.174690E-01
1.204484E-04,1.138811E-02,1.689470E-02
9.692094E-03,3.671893E-02,5.447472E-02
1.402672E-04,1.157699E-02,1.717589E-02
6.880051E-03,2.919348E-02,4.330992E-02
2.336516E-02,1.003298E-01,1.488330E-01
1.774108E-02,6.695770E-02,9.932768E-02
3.028661E-04,1.239695E-02,1.839179E-02
1.664461E-03,9.990000E+02,2.480664E-02
5.977265E-04,1.356128E-02,2.011894E-02
1.050754E-04,1.130772E-02,1.677575E-02
1.825048E-02,6.942303E-02,1.029853E-01
2.117853E-02,8.578431E-02,1.272574E-01
4.895721E-03,2.438523E-02,3.617388E-02
9.947474E-03,3.746190E-02,5.557683E-02
7.708332E-04,1.416295E-02,2.101238E-02
6.076381E-02,2.587798E+00,3.838893E+00
1.190029E-04,1.140395E-02,1.691893E-02
1.282569E-02,4.668367E-02,6.925403E-02
2.086252E-02,8.386997E-02,1.244194E-01
7.313220E-03,3.026285E-02,4.489515E-02
1.495136E-04,1.150924E-02,1.707481E-02
4.984508E-04,1.319184E-02,1.957041E-02
2.962181E-03,1.987973E-02,2.949090E-02
4.145845E-04,1.287022E-02,1.909295E-02
1.046957E-01,2.100000E+01,2.100000E+01
1.171122E-04,9.990000E+02,1.679875E-02
2.552624E-02,1.173390E-01,1.740674E-01
6.177922E-04,1.364205E-02,2.023930E-02
7.000051E-03,2.947283E-02,4.371997E-02
3.623633E-02,2.640608E-01,3.917296E-01
5.948037E-04,1.355568E-02,2.010978E-02
1.582016E-03,1.652376E-02,2.451432E-02
5.476201E-03,2.576499E-02,3.822458E-02
1.500790E-04,1.154396E-02,1.712621E-02
1.060690E-04,1.124890E-02,1.668866E-02
2.348087E-03,1.842616E-02,2.733292E-02
6.115003E-03,2.729228E-02,4.048773E-02
8.781001E-04,1.449149E-02,9.990000E+02
9.452065E-02,2.100000E+01,2.100000E+01
4.521971E-04,1.302495E-02,1.932282E-02
7.944755E-03,3.194485E-02,4.739146E-02
3.773973E-02,2.974044E-01,4.411919E-01
1.239821E-02,4.527876E-02,6.716779E-02
3.182844E-04,1.242200E-02,1.842833E-02
1.734910E-03,1.688994E-02,2.505651E-02
4.488473E-02,5.403700E-01,8.016471E-01
3.927274E-02,3.360863E-01,4.985626E-01
7.584337E-03,3.097600E-02,4.595404E-02
3.240397E-03,2.051466E-02,3.043509E-02
2.054416E-04,1.185608E-02,1.758849E-02
7.255757E-02,1.188197E+01,1.762681E+01
8.508540E-02,2.100000E+01,2.100000E+01
4.648427E-02,6.214432E-01,9.218536E-01
2.332012E-02,1.000198E-01,1.483804E-01
1.611015E-02,5.949494E-02,8.825986E-02
1.802701E-04,1.174375E-02,1.742219E-02
1.161700E-03,1.534318E-02,2.276096E-02
1.219751E-02,4.456297E-02,6.610774E-02
3.403818E-03,2.091684E-02,3.102987E-02
1.883330E-03,1.727452E-02,2.562658E-02
1.270781E-03,1.565622E-02,2.322568E-02
2.455978E-04,1.207678E-02,1.791649E-02
3.063831E-03,9.990000E+02,2.985066E-02
2.600964E-04,1.219661E-02,1.809415E-02
4.408745E-03,2.325545E-02,3.449891E-02
5.405990E-02,1.266499E+00,1.878845E+00
4.482327E-04,1.303316E-02,1.933457E-02
8.644199E-02,2.100000E+01,2.100000E+01
4.753569E-02,6.843467E-01,1.015144E+00
6.980697E-02,7.969204E+00,1.182149E+01
2.030607E-03,1.763998E-02,2.617090E-02
1.731354E-03,1.687573E-02,2.503499E-02
3.209641E-02,1.913668E-01,2.838883E-01
6.732261E-04,1.382099E-02,2.050474E-02
8.968801E-03,3.471060E-02,5.149226E-02
7.461594E-02,1.633020E+01,2.100000E+01
5.911153E-03,2.679829E-02,3.975592E-02
6.327462E-03,2.783142E-02,4.128802E-02
1.511395E-03,1.631698E-02,2.420641E-02
3.053112E-02,1.701994E-01,2.524942E-01
1.556639E-02,5.714937E-02,8.478354E-02
5.932320E-04,1.354090E-02,2.008861E-02
5.448137E-03,2.571000E-02,3.813930E-02
7.393650E-03,3.048744E-02,4.522754E-02
4.733812E-04,1.312487E-02,1.947155E-02
1.162118E-02,4.265126E-02,6.327156E-02
2.793938E-04,1.228499E-02,1.822491E-02
4.369384E-04,1.295460E-02,1.922018E-02
5.125826E-02,9.672990E-01,1.435021E+00
9.153487E-03,3.521210E-02,5.223527E-02
1.716252E-03,1.684683E-02,2.499274E-02
9.910519E-04,1.484730E-02,2.202609E-02
1.789728E-03,1.703132E-02,2.526601E-02
7.559571E-04,1.412442E-02,2.095463E-02
5.629126E-02,1.595497E+00,2.366987E+00
4.320006E-03,2.305693E-02,3.420480E-02
4.691717E-04,1.309682E-02,1.942937E-02
1.395234E-02,5.074972E-02,7.528449E-02
2.154307E-04,1.192026E-02,1.768396E-02
6.566774E-03,2.840694E-02,4.214195E-02
1.914988E-02,7.406978E-02,1.098822E-01
3.791243E-03,2.181190E-02,3.235890E-02
2.139927E-02,8.703708E-02,1.291127E-01
5.570877E-04,1.341598E-02,1.990266E-02
5.395670E-02,1.257690E+00,1.865765E+00
3.852257E-03,2.194268E-02,3.255163E-02
4.955504E-04,1.319474E-02,1.957480E-02
7.851228E-03,3.168693E-02,4.700795E-02
1.205992E-04,1.142591E-02,1.695098E-02
1.744673E-02,6.549857E-02,9.716482E-02
6.759390E-04,1.383879E-02,2.052979E-02
9.311153E-02,2.100000E+01,2.100000E+01
2.936286E-04,1.235092E-02,1.832392E-02
1.978899E-03,1.750996E-02,2.597720E-02
2.432219E-04,1.213697E-02,1.800589E-02
2.198085E-04,1.194203E-02,1.771774E-02
4.283594E-02,4.533041E-01,6.724584E-01
4.644679E-02,6.194913E-01,9.189862E-01
4.862409E-04,1.315727E-02,1.951753E-02
3.144740E-02,1.825163E-01,2.707539E-01
